掉落规则ID,单次掉落种类数量,可否暴击,可否重复,额外掉落,玩家经验,金币,钻石,竞技币,能量碎片,公会贡献,抽卡券,掉落1ID,掉落1概率,掉落1数量,掉落2ID,掉落2概率,掉落2数量,掉落3ID,掉落3概率,掉落3数量,掉落4ID,掉落4概率,掉落4数量,掉落5ID,掉落5概率,掉落5数量,掉落6ID,掉落6概率,掉落6数量,掉落7ID,掉落7概率,掉落7数量,掉落8ID,掉落8概率,掉落8数量,掉落9ID,掉落9概率,掉落9数量,掉落10ID,掉落10概率,掉落10数量,掉落11ID,掉落11概率,掉落11数量,掉落12ID,掉落12概率,掉落12数量,掉落13ID,掉落13概率,掉落13数量,掉落14ID,掉落14概率,掉落14数量,掉落15ID,掉落15概率,掉落15数量,掉落16ID,掉落16概率,掉落16数量,掉落17ID,掉落17概率,掉落17数量,掉落18ID,掉落18概率,掉落18数量,掉落19ID,掉落19概率,掉落19数量,掉落20ID,掉落20概率,掉落20数量,掉落21ID,掉落21概率,掉落21数量,掉落22ID,掉落22概率,掉落22数量,掉落23ID,掉落23概率,掉落23数量,掉落24ID,掉落24概率,掉落24数量,掉落25ID,掉落25概率,掉落25数量,掉落26ID,掉落26概率,掉落26数量,掉落27ID,掉落27概率,掉落27数量,掉落28ID,掉落28概率,掉落28数量,掉落29ID,掉落29概率,掉落29数量,掉落30ID,掉落30概率,掉落30数量
120004,[3+7],0,1,,,,,,,,,120013,1000,[1+3],120106,400,[1+3],120107,400,[1+3],120108,400,[1+3],120109,400,[1+3],120110,400,[1+3],120126,400,[1+3],120127,400,[1+3],120128,400,[1+3],120129,400,[1+3],120130,400,[1+3],120146,400,[1+3],120147,400,[1+3],120148,400,[1+3],120149,400,[1+3],120150,400,[1+3],120166,400,[1+3],120167,400,[1+3],120168,400,[1+3],120169,400,[1+3],120170,400,[1+3],111,500,[1+1],112,400,[1+1],113,100,[1+1],,,,,,,,,,,,,,,,,,
120005,[3+7],0,1,,,,,,,,,120013,1000,[1+3],120111,400,[1+3],120112,400,[1+3],120113,400,[1+3],120114,400,[1+3],120115,400,[1+3],120131,400,[1+3],120132,400,[1+3],120133,400,[1+3],120134,400,[1+3],120135,400,[1+3],120151,400,[1+3],120152,400,[1+3],120153,400,[1+3],120154,400,[1+3],120155,400,[1+3],120171,400,[1+3],120172,400,[1+3],120173,400,[1+3],120174,400,[1+3],120175,400,[1+3],111,500,[1+1],112,400,[1+1],113,100,[1+1],,,,,,,,,,,,,,,,,,
120006,[3+7],0,1,,,,,,,,,120013,1000,[1+3],120111,400,[1+3],120112,400,[1+3],120113,400,[1+3],120114,400,[1+3],120115,400,[1+3],120131,400,[1+3],120132,400,[1+3],120133,400,[1+3],120134,400,[1+3],120135,400,[1+3],120151,400,[1+3],120152,400,[1+3],120153,400,[1+3],120154,400,[1+3],120155,400,[1+3],120171,400,[1+3],120172,400,[1+3],120173,400,[1+3],120174,400,[1+3],120175,400,[1+3],111,500,[1+1],112,400,[1+1],113,100,[1+1],,,,,,,,,,,,,,,,,,
140001,[2+3],0,1,,,,,,,,,100003,5000,[3+4],100002,4000,[1+1],100001,1000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140002,[3+3],0,1,,,,,,,,,100003,5000,[3+4],100002,4000,[1+1],100001,1000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140003,[3+4],0,1,,,,,,,,,100003,5000,[3+4],100002,4000,[1+1],100001,1000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140004,[2+3],0,1,,,,,,,,,100002,5000,[1+2],100001,4000,[1+1],100005,1000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140005,[3+3],0,1,,,,,,,,,100002,5000,[1+2],100001,4000,[1+1],100005,1000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140006,[3+4],0,1,,,,,,,,,100002,5000,[1+2],100001,4000,[1+1],100005,1000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140007,[2+3],0,1,,,,,,,,,100001,5000,[1+1],100005,4000,[1+1],100004,2000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140008,[3+3],0,1,,,,,,,,,100001,5000,[1+1],100005,4000,[1+1],100004,2000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140009,[3+4],0,1,,,,,,,,,100001,5000,[1+1],100005,4000,[1+1],100004,2000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140010,[2+3],0,1,,,,,,,,,100005,4000,[1+1],100004,3000,[1+1],100006,3000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140011,[3+3],0,1,,,,,,,,,100005,4000,[1+1],100004,3000,[1+1],100006,3000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140012,[3+4],0,1,,,,,,,,,100005,4000,[1+1],100004,3000,[1+1],100006,3000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140013,[2+3],0,1,,,,,,,,,100004,4000,[1+1],100006,4000,[1+1],100007,2000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140014,[3+3],0,1,,,,,,,,,100004,4000,[1+1],100006,4000,[1+1],100007,2000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140015,[3+4],0,1,,,,,,,,,100004,4000,[1+1],100006,4000,[1+1],100007,2000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180001,[2+2],0,1,,,[1+20000+20000],[2+300+300],[3+375+375],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180002,[2+2],0,1,,,[1+19000+19000],[2+270+270],[3+365+365],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180003,[2+2],0,1,,,[1+18000+18000],[2+240+240],[3+350+350],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180004,[2+2],0,1,,,[1+17000+17000],[2+225+225],[3+335+335],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180005,[0+0],0,1,,,[1+16000+16000],[2+210+210],[3+320+320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180006,[0+0],0,1,,,[1+15000+15000],[2+200+200],[3+310+310],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180007,[0+0],0,1,,,[1+14000+14000],[2+190+190],[3+300+300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180008,[0+0],0,1,,,[1+13000+13000],[2+185+185],[3+290+290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180009,[0+0],0,1,,,[1+12000+12000],[2+180+180],[3+280+280],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180010,[0+0],0,1,,,[1+11000+11000],[2+175+175],[3+270+270],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180011,[0+0],0,1,,,[1+10000+10000],[2+150+150],[3+260+260],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180012,[0+0],0,1,,,[1+9000+9000],[2+125+125],[3+250+250],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180013,[0+0],0,1,,,[1+8000+8000],[2+100+100],[3+240+240],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180014,[0+0],0,1,,,[1+7000+7000],[2+85+85],[3+230+230],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180015,[0+0],0,1,,,[1+6000+6000],[2+70+70],[3+220+220],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180016,[0+0],0,1,,,[1+5000+5000],[2+60+60],[3+210+210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180017,[0+0],0,1,,,[1+4750+4750],[2+55+55],[3+200+200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180018,[0+0],0,1,,,[1+4500+4500],[2+50+50],[3+175+175],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180019,[0+0],0,1,,,[1+4250+4250],[2+45+45],[3+150+150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180020,[0+0],0,1,,,[1+4000+4000],[2+40+40],[3+125+125],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180021,[0+0],0,1,,,[1+3750+3750],[2+35+35],[3+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180022,[0+0],0,1,,,[1+3500+3500],[2+30+30],[3+75+75],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180023,[0+0],0,1,,,[1+3250+3250],[2+25+25],[3+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180024,[0+0],0,1,,,[1+3000+3000],[2+25+25],[3+40+40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180025,[0+0],0,1,,,[1+2750+2750],[2+20+20],[3+30+30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180026,[0+0],0,1,,,[1+2500+2500],[2+20+20],[3+20+20],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180501,[1+1],0,0,,,[1+100000+100000],[2+1500+1500],[3+1875+1875],,,,241501,5000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180502,[1+1],0,0,,,[1+95000+95000],[2+1350+1350],[3+1825+1825],,,,241502,5000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180503,[1+1],0,0,,,[1+90000+90000],[2+1200+1200],[3+1750+1750],,,,241502,5000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180504,[1+1],0,0,,,[1+85000+85000],[2+1125+1125],[3+1675+1675],,,,241503,5000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180505,[1+1],0,0,,,[1+80000+80000],[2+1050+1050],[3+1600+1600],,,,241503,5000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180506,[1+1],0,0,,,[1+75000+75000],[2+1000+1000],[3+1550+1550],,,,241503,5000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180507,[1+1],0,0,,,[1+70000+70000],[2+950+950],[3+1500+1500],,,,241503,5000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180508,[1+1],0,0,,,[1+65000+65000],[2+925+925],[3+1450+1450],,,,241503,5000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180509,[1+1],0,0,,,[1+60000+60000],[2+900+900],[3+1400+1400],,,,241503,5000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180510,[1+1],0,0,,,[1+55000+55000],[2+875+875],[3+1350+1350],,,,241503,5000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180511,[0+0],0,1,,,[1+50000+50000],[2+750+750],[3+1300+1300],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180512,[0+0],0,1,,,[1+45000+45000],[2+625+625],[3+1250+1250],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180513,[0+0],0,1,,,[1+40000+40000],[2+500+500],[3+1200+1200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180514,[0+0],0,1,,,[1+35000+35000],[2+425+425],[3+1150+1150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180515,[0+0],0,1,,,[1+30000+30000],[2+350+350],[3+1100+1100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180516,[0+0],0,1,,,[1+25000+25000],[2+300+300],[3+1050+1050],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180517,[0+0],0,1,,,[1+23750+23750],[2+275+275],[3+1000+1000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180518,[0+0],0,1,,,[1+22500+22500],[2+250+250],[3+875+875],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180519,[0+0],0,1,,,[1+21250+21250],[2+225+225],[3+750+750],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180520,[0+0],0,1,,,[1+20000+20000],[2+200+200],[3+625+625],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180521,[0+0],0,1,,,[1+18750+18750],[2+175+175],[3+500+500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180522,[0+0],0,1,,,[1+17500+17500],[2+150+150],[3+375+375],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180523,[0+0],0,1,,,[1+16250+16250],[2+140+140],[3+250+250],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180524,[0+0],0,1,,,[1+15000+15000],[2+130+130],[3+200+200],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180525,[0+0],0,1,,,[1+13750+13750],[2+115+115],[3+150+150],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180526,[0+0],0,1,,,[1+12500+12500],[2+100+100],[3+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180527,[0+0],0,1,,,[1+10000+10000],[2+20+20],[3+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182001,[0+0],0,1,,,[1+6000+6000],,[3+100+100],,,[10+1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182002,[0+0],0,1,,,[1+5000+5000],,[3+75+75],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182003,[0+0],0,1,,,[1+4000+4000],,[3+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182004,[0+0],0,1,,,[1+2000+2000],,[3+25+25],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182005,[0+0],0,1,,,[1+1000+1000],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182006,[0+0],0,1,,,[1+500+500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182007,[0+0],0,1,,,[1+2000+2000],[2+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200001,[0+0],0,1,,,,,,,[6+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200002,[0+0],0,1,,,,,,,[6+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200003,[0+0],0,1,,,,,,,[6+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200004,[0+0],0,1,,,,,,,[6+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200005,[0+0],0,1,,,,,,,[6+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200006,[0+0],0,1,,,,,,,[6+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200007,[0+0],0,1,,,,,,,[6+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200008,[0+0],0,1,,,,,,,[6+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200009,[0+0],0,1,,,,,,,[6+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200010,[0+0],0,1,,,,,,,[6+100+100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200101,[0+0],0,1,,,,[2+50+50],,,[6+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200102,[0+0],0,1,,,,[2+50+50],,,[6+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200103,[0+0],0,1,,,,[2+50+50],,,[6+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200104,[0+0],0,1,,,,[2+50+50],,,[6+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200105,[0+0],0,1,,,,[2+50+50],,,[6+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200106,[0+0],0,1,,,,[2+50+50],,,[6+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200107,[0+0],0,1,,,,[2+50+50],,,[6+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200108,[0+0],0,1,,,,[2+50+50],,,[6+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200109,[0+0],0,1,,,,[2+50+50],,,[6+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200110,[0+0],0,1,,,,[2+50+50],,,[6+50+50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205001,[5+10],0,1,,,[1+5000+5000],,,,[6+500+500],,120013,3000,[1+1],120009,3000,[1+1],120181,2000,[1+1],120189,2000,[1+1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
